Word,Lemma
शतानीकः,शतानीकः
शतबाहुः,शतबाहुः
व्याघ्राक्षः,व्याघ्राक्षः
विकम्पनः,विकम्पनः
माल्यवान्,माल्यवान्
भया,भया
वज्रमुष्टिः,वज्रमुष्टिः
सुप्तघ्नः,सुप्तघ्नः
विद्युविह्वाः,विद्युविह्वाः
मत्तः,मत्तः
उन्मत्तः,उन्मत्तः
प्रहस्त्रः,प्रहस्त्रः
विकटः,विकटः
कालिकामुखः,कालिकामुखः
दण्डः,दण्डः
सुपार्श्वः,सुपार्श्वः
सुपार्श्वः,सुपार्श्वः
बिडालाक्षी,बिडालाक्षी
विनता,विनता
पुष्पदन्ती,पुष्पदन्ती
नागदन्ती,नागदन्ती
त्रिस्तनी,त्रिस्तनी
लङ्कतङ्कटा,लङ्कतङ्कटा
खशा,खशा
कुथोदरी,कुथोदरी
अलायुधः,अलायुधः
किर्मीरः,किर्मीरः
कुहपः,कुहपः
क्रथनः,क्रथनः
क्रथनः,क्रथनः
घसः,घसः
चार्वाकः,चार्वाकः
चार्वाकः,चार्वाकः
निर्ऋतिः,निर्ऋतिः
अभिमतिः,अभिमतिः
भयः,भयः
शैलूषः,शैलूषः
कुशध्वजः,कुशध्वजः
हरः,हरः
अनिलः,अनिलः
अनलः,अनलः
भारकर्णः,भारकर्णः
प्रधसः,प्रधसः
संह्नादिः,संह्नादिः
दिव्या,दिव्या
अशना,अशना
मायावती,मायावती
दनायुषा,दनायुषा
प्रभावती,प्रभावती
अनायुषा,अनायुषा
शरभः,शरभः
शकुनिः,शकुनिः
शरभः,शरभः
गन्धमादनः,गन्धमादनः
वैश्वानरः,वैश्वानरः
सूर्यनाभः,सूर्यनाभः
वीरसेनः,वीरसेनः
धूम्राक्षः,धूम्राक्षः
महोदरः,महोदरः
मेघवान्,मेघवान्
मेघवान्,मेघवान्
धूम्रकेतुः,धूम्रकेतुः
धूम्रपादः,धूम्रपादः
महामुण्डः,महामुण्डः
विश्वजित्,विश्वजित्
कल्माषपादः,कल्माषपादः
शङ्खणः,शङ्खणः
सुदर्शनः,सुदर्शनः
अग्निवर्णः,अग्निवर्णः
शीघ्रगः,शीघ्रगः
मरुः,मरुः
प्रशुश्रुकः,प्रशुश्रुकः
नाभागः,नाभागः
धर्मवती,धर्मवती
